n,n-th gram point
1315,1777.5443453267217
1316,1778.6573149189353
1317,1779.77016120404
1318,1780.882884182036
1319,1781.9954841323197
1320,1783.1079610548913
1321,1784.2203151360154
1322,1785.3325464688241
1323,1786.4446551464498
1324,1787.556641355157
1325,1788.6685050949454
1326,1789.78024655208
1327,1790.8918659128249
1328,1792.0033631771803
1329,1793.1147385314107
1330,1794.225991975516
1331,1795.3371237888932
1332,1796.4481339715421
1333,1797.5590227097273
1334,1798.669790096581
1335,1799.7804362252355
1336,1800.890961188823
1337,1802.001365173608
1338,1803.111648272723
1339,1804.2218105793
1340,1805.3318521864712
1341,1806.441773187369
1342,1807.551573768258
1343,1808.6612540222704
1344,1809.7708141356707
1345,1810.8802540153265
1346,1811.9895739406347
1347,1813.0987740047276
1348,1814.2078543007374
1349,1815.3168149217963
1350,1816.4256559610367
1351,1817.534377604723
1352,1818.6429798528552
1353,1819.7514629848301
1354,1820.8598269075155
1355,1821.9680719003081
1356,1823.0761980563402
1357,1824.1842053756118
1358,1825.2920940443873
1359,1826.3998641557992
1360,1827.5075158961117
1361,1828.6150491721928
1362,1829.7224643565714
1363,1830.8297613561153
1364,1831.936940357089
1365,1833.0440014526248
1366,1834.1509448289871
1367,1835.257770486176
1368,1836.3644785173237
1369,1837.471069201827
1370,1838.5775424465537
1371,1839.6838985309005
1372,1840.790137361735
1373,1841.8962592184544
1374,1843.0022641941905
1375,1844.1081522889435
1376,1845.213923688978
1377,1846.3195785805583
1378,1847.4251168705523
1379,1848.5305388383567
1380,1849.6358444839716
1381,1850.7410339936614
1382,1851.8461073674262
1383,1852.9510647915304
1384,1854.0559063591063
1385,1855.1606322564185
1386,1856.2652423903346
1387,1857.3697370402515
1388,1858.4741162993014
1389,1859.5783801674843
1390,1860.6825288310647
1391,1861.786562383175
1392,1862.8904809169471
1393,1863.9942844323814
1394,1865.0979733020067
1395,1866.2015473395586
1396,1867.3050068244338
1397,1868.4083517566323
1398,1869.5115823224187
1399,1870.6146986149251
1400,1871.717700727284
1401,1872.8205887526274
1402,1873.9233627840877
1403,1875.026022914797
1404,1876.1285692378879
1405,1877.2310019396245
1406,1878.3333210200071
1407,1879.4355266653001
1408,1880.5376188755035
1409,1881.6395978368819
1410,1882.7414636425674
1411,1883.8432163856924
1412,1884.944856159389
1413,1886.0463830567896
1414,1887.1477971710265
1415,1888.249098688364
1416,1889.35028751567
1417,1890.4513639323413
1418,1891.5523280315101
1419,1892.6531798131764
1420,1893.7539194636047
1421,1894.854546982795
1422,1895.9550625570118
1423,1897.0554662793875
1424,1898.1557582430542
1425,1899.2559385411441
1426,1900.3560071736574
1427,1901.4559644199908
1428,1902.5558102801442
1429,1903.65554484725
1430,1904.7551682144403
1431,1905.8546804748476
1432,1906.9540818147361
1433,1908.053372234106
1434,1909.1525519192219
1435,1910.2516208700836
1436,1911.3505791798234
1437,1912.4494270347059
1438,1913.5481645278633
1439,1914.6467916592956
1440,1915.745308522135
1441,1916.8437153957784
1442,1917.9420121870935
1443,1919.0401990823448
1444,1920.1382761746645
1445,1921.2362434640527
1446,1922.3341011367738
1447,1923.4318492859602
1448,1924.529488004744
1449,1925.6270173862576
1450,1926.7244375236332
1451,1927.821748510003
1452,1928.9189503453672
1453,1930.0160433091223
1454,1931.1130273081362
1455,1932.2099026218057
1456,1933.3066692501307
1457,1934.4033271931112
1458,1935.499876730144
1459,1936.596317768097
1460,1937.6926505863667
1461,1938.7888751849532
1462,1939.8849915638566
1463,1940.9810000024736
1464,1942.0769005008042
1465,1943.1726930588484
1466,1944.268377956003
1467,1945.363955192268
1468,1946.4594247676432
1469,1947.5547869615257
1470,1948.6500417739153
1471,1949.745189204812
1472,1950.8402295336127
1473,1951.935162667185
1474,1953.0299888849258
1475,1954.1247080937028
1476,1955.2193204797804
1477,1956.313826136291
1478,1957.4082251563668
1479,1958.50251763314
1480,1959.5967035666108
1481,1960.6907831430435
1482,1961.7847564555705
1483,1962.878623597324
1484,1963.9723845683038
1485,1965.0660395547748
1486,1966.1595885567367
1487,1967.2530317604542
1488,1968.3463692590594
1489,1969.4396010525525
1490,1970.5327272340655
1491,1971.6257479898632
1492,1972.7186633199453
1493,1973.8114733174443
1494,1974.9041781686246
1495,1975.996777780354
1496,1977.0892724320292
1497,1978.1816621236503
1498,1979.2739469483495
1499,1980.366126999259
1500,1981.4582023695111
1501,1982.5501731522381
1502,1983.6420394405723
1503,1984.7338012345135
1504,1985.8254587203264
1505,1986.9170119911432
1506,1988.008461046964
1507,1989.099806074053
1508,1990.1910470724106
1509,1991.282184228301
1510,1992.3732175417244
1511,1993.464147105813
1512,1994.554973013699
1513,1995.6456953585148
1514,1996.7363142333925
1515,1997.8268297314644
1516,1998.9172419458628
1517,2000.00755096972
1518,2001.0977568030357
1519,2002.1878596320748
1520,2003.2778595499694
1521,2004.3677565567195
1522,2005.4575507454574
1523,2006.5472423024476
1524,2007.6368311345577
1525,2008.7263175211847
1526,2009.8157014623284
1527,2010.904982957989
1528,2011.994162287563
1529,2013.0832393579185
1530,2014.1722142621875
1531,2015.2610872797668
1532,2016.349858224392
1533,2017.4385273754597
1534,2018.52709473297
1535,2019.6155603900552
1536,2020.7039244398475
1537,2021.7921869754791
1538,2022.8803480900824
1539,2023.9684077836573
1540,2025.0563662424684
1541,2026.1442234665155
1542,2027.2319796420634
1543,2028.3196347691119
1544,2029.407188847661
1545,2030.4946421571076
1546,2031.5819946974516
1547,2032.669246468693
1548,2033.7563976570964
1549,2034.843448355794
1550,2035.9303985647857
1551,2037.017248377204
1552,2038.1039978861809
1553,2039.1906471848488
1554,2040.27719636634
1555,2041.3636455237865
1556,2042.4499946571887
1557,2043.5362439528108
1558,2044.6223934106529
1559,2045.7084431238472
1560,2046.7943932786584
1561,2047.880243781954
1562,2048.9659948199987
1563,2050.0516463927925
1564,2051.137198779732
1565,2052.222651794553
1566,2053.3080057166517
1567,2054.3932604528964
1568,2055.4784162826836
1569,2056.563473112881
1570,2057.6484311297536
1571,2058.733290426433
1572,2059.8180509097874
1573,2060.9027128592134
1574,2061.987276274711
1575,2063.0717412494123
1576,2064.1561077833176
1577,2065.240376062691
1578,2066.3245460875332
1579,2067.408618044108
1580,2068.4925918392837
1581,2069.5764677524567
1582,2070.660245690495
1583,2071.7439258396626
1584,2072.82750819996
1585,2073.9109928645194
1586,2074.994379926473
1587,2076.077669572085
1588,2077.160861708224
1589,2078.243956428021
1590,2079.326953917742
1591,2080.4098541773856
1592,2081.492657300085
1593,2082.575363378972
1594,2083.657972507179
1595,2084.7404846847057
1596,2085.822900004685
1597,2086.9052185602486
1598,2087.9874405376613
1599,2089.0695658437908
1600,2090.1515946649015
1601,2091.2335270009935
1602,2092.315362945199
1603,2093.3971025906503
1604,2094.4787460304797
1605,2095.5602933578193
1606,2096.6417445726693
1607,2097.723099861294
1608,2098.8043591305614
1609,2099.8855225667357
1610,2100.9665902629495
1611,2102.047562312335
1612,2103.1284386217594
1613,2104.20921947062
1614,2105.289904858917
1615,2106.37049478665
1616,2107.4509894400835
1617,2108.5313887260854
1618,2109.6116929240525
1619,2110.6919020339847
1620,2111.772016055882
1621,2112.852035176009
1622,2113.9319593943655
1623,2115.011788804084
1624,2116.0915234982967
1625,2117.1711634770036
1626,2118.250708926469
1627,2119.3301598466933
1628,2120.409516237676
1629,2121.4887783788145
1630,2122.567946176976
1631,2123.647019725293
1632,2124.7259991168976
1633,2125.804884444922
1634,2126.883675802499
1635,2127.962373189628
1636,2129.0409766994417
1637,2130.119486425072
1638,2131.1979024596512
1639,2132.2762248031795
1640,2133.354453548789
1641,2134.4325888827443
1642,2135.510630711913
1643,2136.58857922256
1644,2137.6664344146848
1645,2138.74419638142
1646,2139.8218652158976
1647,2140.8994409181178
1648,2141.976923674345
1649,2143.0543134845793
1650,2144.131610441953
1651,2145.208814639598
1652,2146.285926077515
1653,2147.3629448488355
1654,2148.439871046692
1655,2149.516704671085
1656,2150.593445908278
1657,2151.670094758272
1658,2152.7466514073312
1659,2153.823115669191
1660,2154.89948791638
1661,2155.9757679626346
1662,2157.0519559942186
1663,2158.1280521042645
1664,2159.2040562927723
1665,2160.2799687460065
1666,2161.355789370835
1667,2162.431518353522
1668,2163.5071557871997
1669,2164.5827015787363
1670,2165.658155914396
1671,2166.733518887311
1672,2167.808790497482
1673,2168.8839709311724
1674,2169.9590600952506
1675,2171.034058175981
1676,2172.1089650802314
1677,2173.1837810873985
1678,2174.2585061974823
1679,2175.333140410483
1680,2176.4076838195324
1681,2177.482136517763
1682,2178.5564985983074
1683,2179.630770061165
1684,2180.704951092601
1685,2181.7790415994823
1686,2182.853041674942
1687,2183.926951505244
1688,2185.0007710903883
1689,2186.0745005235076
1690,2187.1481398046017
1691,2188.221689026803
1692,2189.295148283243
1693,2190.368517667055
1694,2191.4417971782386
1695,2192.5149868167937
1696,2193.588086862117
1697,2194.6610972210765
1698,2195.7340179868042
1699,2196.8068492524326
1700,2197.8795911110938
1701,2198.9522435627878
1702,2200.024806700647
1703,2201.097280524671
1704,2202.169665221125
1705,2203.2419607900083
1706,2204.3141673244536
1707,2205.386284917593
1708,2206.4583134762943
1709,2207.530253279954
1710,2208.6021042354405
1711,2209.6738664358854
1712,2210.7455400675535
1713,2211.8171250373125
1714,2212.8886214382946
1715,2213.9600294567645
1716,2215.0313489995897
1717,2216.102580253035
1718,2217.1737232171
1719,2218.244777984917
1720,2219.315744649619
1721,2220.3866231180727
1722,2221.4574136696756
1723,2222.528116211295
1724,2223.598730929196
1725,2224.669257823378
1726,2225.739696893841
1727,2226.81004832685
1728,2227.8803121224046
1729,2228.950488280505
1730,2230.0205769874156
1731,2231.0905782431364
1732,2232.1604921407998
1733,2233.2303186804056
1734,2234.3000580482185
1735,2235.369710151106
1736,2236.439275175333
1737,2237.508753120899
1738,2238.5781439878047
1739,2239.647448055446
1740,2240.716665137559
1741,2241.7857954204082
1742,2242.8548389971256
1743,2243.9237958677113
1744,2244.9926661252975
1745,2246.0614498630166
1746,2247.1301470808685
1747,2248.198757778853
1748,2249.267282143235
1749,2250.335720267147
1750,2251.404072057456
1751,2252.4723377004266
1752,2253.540517196059
1753,2254.608610637486
1754,2255.676618024707
1755,2256.7445395439863
1756,2257.812375102192
1757,2258.880124885589
1758,2259.9477888941765
1759,2261.015367221087
1760,2262.0828599594533
1761,2263.1502670161426
1762,2264.2175885774195
1763,2265.2848247364163
1764,2266.351975493133
1765,2267.419040940702
1766,2268.486021079123
1767,2269.5529160015285
1768,2270.6197257079184
1769,2271.6864503845572
1770,2272.753090031445
1771,2273.819644741714
1772,2274.886114515364
1773,2275.952499445528
1774,2277.018799532205
1775,2278.08501496166
1776,2279.151145733893
1777,2280.217191848904
1778,2281.283153399825
1779,2282.349030479789
1780,2283.414823088795
1781,2284.480531319976
1782,2285.546155359596
1783,2286.611695021391
1784,2287.677150491625
1785,2288.7425218634307
1786,2289.80780922994
1787,2290.873012498021
1788,2291.938131760806
1789,2293.003167204559
1790,2294.068118736148
1791,2295.1329865418375
1792,2296.1977706216276
1793,2297.2624710686505
1794,2298.327087882906
1795,2299.3916210643947
1796,2300.456070892513
1797,2301.520437180996
1798,2302.5847201161087
1799,2303.648919790983
1800,2304.7130362056196
1801,2305.777069360018
1802,2306.8410194404423
1803,2307.904886353761
1804,2308.968670286238
1805,2310.032371237874
1806,2311.0959893018007
1807,2312.1595244780183
1808,2313.222976952791
1809,2314.286346539855
1810,2315.3496336117387
1811,2316.4128378890455
1812,2317.4759597443044
1813,2318.538998991251
1814,2319.6019558161497
1815,2320.664830312133
1816,2321.727622386068
1817,2322.79033222422
1818,2323.8529598265886
1819,2324.915505193174
1820,2325.9779685102403
1821,2327.040349777788
1822,2328.102649088949
1823,2329.164866350591
1824,2330.2270018421113
1825,2331.289055377245
1826,2332.3510272353888
1827,2333.4129173234105
1828,2334.4747258275747
1829,2335.536452654749
1830,2336.598097898066
1831,2337.65966174379
1832,2338.7211440987885
1833,2339.782545056194
1834,2340.843864709139
1835,2341.905103150755
1836,2342.9662602879107
1837,2344.02733630687
1838,2345.088331207633
1839,2346.149245083332
1840,2347.210077933967
1841,2348.2708298526704
1842,2349.331500839442
1843,2350.3920910805464
1844,2351.4526004828513
1845,2352.513029232621
1846,2353.573377236724
1847,2354.633644681424
1848,2355.693831566721
1849,2356.753937985748
1850,2357.813963845372
1851,2358.8739094249904
1852,2359.9337746314704
1853,2360.9935595579445
1854,2362.053264297545
1855,2363.1128887571394
1856,2364.172433216125
1857,2365.2318974882364
1858,2366.291281852871
1859,2367.3505862168968
1860,2368.4098106734455
1861,2369.4689552225173
1862,2370.5280200503767
1863,2371.5870051570237
1864,2372.6459105424583
1865,2373.704736299813
1866,2374.763482429087
1867,2375.8221490234137
1868,2376.8807361759245
1869,2377.939243979752
1870,2378.997672341764
1871,2380.0560213550925
1872,2381.11429111287
1873,2382.1724817082286
1874,2383.2305931411684
1875,2384.2886254116893
1876,2385.346578706056
1877,2386.404452931136
1878,2387.462248273194
1879,2388.5199647322297
1880,2389.5776023082435
1881,2390.6351610943675
